NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
930571,36285.596272,23555.555556,23555.56,0,6644.4444444,0,0,0,6644.4444444,5444.4444444,4444.4444444,1000,0,0,0,0,1200,0,0,6085.5962719,6000,0,6000,85.596271947,85.596271947,0,0,0,7,4
930576,72111.765168,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7111.765168,9600,0,9600,-2488.234832,382.70504427,0,0,2870.9398763,10,5
930577,22076.471953,18000,18000,0,4000,0,0,0,4000,2000,0,2000,0,0,0,0,0,2000,0,76.471953043,0,0,0,76.471953043,76.471953043,0,0,0,4,2
930580,29624.377737,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3624.3777373,3600,0,3600,24.377737326,24.377737326,0,0,0,6,3
930586,190624.88447,0,0,0,900,0,0,0,900,0,0,0,0,0,0,0,900,0,180000,9724.884472,9600,0,9600,124.88447197,124.88447197,0,0,0,10,5
930592,110257.59293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,10257.592932,7200,0,7200,3057.5929324,154.94351361,0,2902.6494188,0,10,5
930603,58429.443855,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6429.4438547,8400,0,8400,-1970.556145,451.79937531,0,0,2422.3555206,9,5
930605,69111.659946,58000,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111.659946,12800,0,12800,-1688.340054,285.43111134,0,0,1973.771165,9,5
930606,34158.878535,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,9658.8785352,9600,0,9600,58.878535172,58.878535172,0,0,0,7,4
930608,45838.946661,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4838.9466614,6000,0,6000,-1161.053339,94.982857334,0,0,1256.0361959,8,4
930632,50977.635883,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10977.635883,10800,0,10800,177.63588268,177.63588268,0,0,0,9,5
930635,42072.246664,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4072.2466638,6000,0,6000,-1927.753336,46.017828782,0,0,1973.771165,8,4
930656,61722.368443,53200,53000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8522.3684433,7800,0,7800,722.36844327,162.79713497,0,559.5713083,0,9,5
930672,11508.977627,6000,6000,0,4500,0,0,0,4500,0,0,0,0,-1500,0,1500,0,6000,0,1008.9776268,1000,0,1000,8.977626755,8.977626755,0,0,0,1,1
930677,38461.977405,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8461.9774054,8400,0,8400,61.977405444,61.977405444,0,0,0,7,4
930686,15226.340397,12000,12000,0,3200,0,0,0,3200,0,0,0,0,0,0,0,3200,0,0,26.340397314,0,0,0,26.340397314,26.340397314,0,0,0,2,1
930708,83234.000423,46430,46200,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36804.000423,36300,0,36300,504.00042309,168.88842984,0,335.11199325,0,10,5
930712,61427.197552,0,0,0,44330,44330,44330,0,0,0,0,0,0,0,0,0,0,0,2000,15097.197552,15000,0,15000,97.197552391,97.197552391,0,0,0,9,5
930722,37820.47448,5200,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,18120.47448,18000,0,18000,120.47447981,120.47447981,0,0,0,7,4
930723,156984.85319,21850,21850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,65134.853193,57500,0,57500,7634.8531932,15.494351361,0,7619.3588419,0,10,5
930724,101016.64711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000,32016.647112,27600,0,27600,4416.6471123,21.072317851,524.90875937,3870.6660351,0,10,5
930725,101929.05637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,19929.056366,10800,0,10800,9129.0563655,22.948245181,0,9106.1081203,0,10,5
930726,73757.610331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,19757.610331,14400,0,14400,5357.6103305,15.494351361,0,5342.1159792,0,10,5
930732,75270.683205,50100,50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25170.683205,21000,0,21000,4170.6832047,14.874577307,0,4155.8086274,0,10,5
930743,91095.177459,16000,16000,0,54600,54600,54600,0,0,0,0,0,0,0,0,0,0,0,0,20495.177459,18000,0,18000,2495.1774586,18.502900454,391.4921548,2085.1824034,0,10,5
930749,274681.00779,21000,21000,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,220000,33081.007788,18900,0,18900,14181.007788,50.055923453,460.95359605,13669.998269,0,10,5
930753,178760.98749,156000,150000,6000,4550,4550,4550,0,0,0,0,0,0,0,0,0,0,0,0,18210.987494,10800,0,10800,7410.9874935,233.44654629,2325.123398,4852.4175493,0,10,5
930757,82437.02522,0,0,0,49400,49400,49400,0,0,0,0,0,0,0,0,0,0,0,0,33037.02522,14520,0,14520,18517.02522,1289.4552829,1000.9669795,16226.602957,0,10,5
930759,41624.436841,12000,12000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,3624.4368415,3600,0,3600,24.436841488,24.436841488,0,0,0,8,4
930770,3050.1702148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050.1702148,3000,0,3000,50.170214775,50.170214775,0,0,0,1,1
930775,75582.042748,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,65982.042748,8400,8400,0,8400,0,0,0,0,0,10,5
930776,23260.779408,23000,23000,0,250,0,0,0,250,0,0,0,0,0,0,0,250,0,0,10.77940754,0,0,0,10.77940754,10.77940754,0,0,0,4,2
930784,191778.21603,0,0,0,104000,104000,104000,0,0,0,0,0,0,0,0,0,0,0,65000,22778.21603,17300,2000,15300,5478.2160298,2783.8669458,518.37169662,2175.9773873,0,10,5
930793,53550.258215,0,0,0,40454,25454,25454,0,15000,0,0,0,15000,0,0,0,0,0,0,13096.258215,12600,0,12600,496.25821545,363.78550422,0,132.47271123,0,9,5
930795,63909.774748,46000,40000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17909.774748,16331.91824,0,16331.91824,1577.8565085,82.04745541,21.752974969,1474.0560782,0,9,5
930804,15007.74572,0,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,7.7457195893,0,0,0,7.7457195893,7.7457195893,0,0,0,2,1
930806,56822.071933,24000,24000,0,800,0,0,0,800,0,0,0,0,0,0,0,800,0,2000,30022.071933,30000,0,30000,22.071932657,22.071932657,0,0,0,9,5
930831,21021.947104,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,6021.9471043,6000,0,6000,21.947104302,21.947104302,0,0,0,4,2
930845,43201.977405,0,0,0,5140,2340,2340,0,2800,600,0,600,0,0,0,0,2200,0,20000,18061.977405,18000,0,18000,61.977405444,61.977405444,0,0,0,8,4
930846,33421.747759,0,0,0,26800,28600,28600,0,-1800,0,0,0,0,-1800,0,1800,0,0,0,6621.7477591,6000,0,6000,621.74775907,446.43721771,74.587725049,100.72281631,0,6,3
930862,20541.022682,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,3641.0226824,3600,0,3600,41.022682426,41.022682426,0,0,0,4,2
930864,64435.343577,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,8435.3435766,8400,0,8400,35.343576631,35.343576631,0,0,0,9,5
930865,25674.581924,12000,12000,0,9425,9425,9425,0,0,0,0,0,0,0,0,0,0,0,0,4249.5819244,4200,0,4200,49.581924355,49.581924355,0,0,0,5,3
930885,12002.09887,0,0,0,11999,11999,11999,0,0,0,0,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,2,1
930886,39465.315634,0,0,0,33020,33020,33020,0,0,0,0,0,0,0,0,0,0,0,0,6445.3156336,6000,0,6000,445.31563356,4.6483054083,46.617328155,394.05,0,7,4
930888,114944.15455,0,0,0,63180,63180,63180,0,0,0,0,0,0,0,0,0,0,0,0,51764.154549,13400,0,13400,38364.154549,2548.2287066,0,35815.925843,0,10,5
930901,43300.177288,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,1500,19700.177288,18400,13500,4900,1300.1772881,263.40397314,0,1036.7733149,0,8,4
930914,42657.747176,19150,19000,150,18100,16900,16900,0,1200,0,0,0,0,0,0,0,1200,0,0,5407.7471757,5400,0,5400,7.7471756805,7.7471756805,0,0,0,8,4
930938,62286.847027,43500,43500,0,2450,0,0,0,2450,250,0,250,0,0,0,0,2200,0,3000,13336.847027,12816.8,0,12816.8,520.04702722,309.88702722,0,210.16,0,9,5
930940,78450.255619,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,8450.2556185,8400,0,8400,50.255618538,50.255618538,0,0,0,10,5
930943,16252.788983,0,0,0,11450,11450,11450,0,0,0,0,0,0,0,0,0,0,0,0,4802.7889832,4800,0,4800,2.788983245,2.788983245,0,0,0,3,2
930945,88908.246821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88908.246821,88900,80500,8400,8.2468209702,8.2468209702,0,0,0,10,5
930946,70012.309423,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,18012.309423,18000,0,18000,12.309423243,12.309423243,0,0,0,9,5
930947,43100,41862.072977,41862.07,0,1137.9270231,0,0,0,1137.9270231,1137.9270231,1137.9270231,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,8,4
930953,120797.92994,66000,60000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,34797.929938,31200,6000,25200,3597.9299375,61.977405444,211.87900879,3324.0735233,0,10,5
930956,36073.235405,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,0,0,7473.2354053,7200,0,7200,273.23540533,21.441361135,251.7940442,0,0,7,4
930960,65858.819167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,25858.819167,24769.836621,0,24769.836621,1088.9825458,22.143875018,100.88071459,965.95795618,0,9,5
930961,57655.734653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,37655.734653,34800,6000,28800,2855.7346525,46.483054083,794.73946389,2014.5121345,0,9,5
930981,40270.437865,32100,32100,0,2000,0,0,0,2000,2000,2000,0,0,0,0,0,0,0,0,6170.437865,6000,0,6000,170.43786497,170.43786497,0,0,0,7,4
930988,86571.463463,0,0,0,4430,2430,2430,0,2000,2000,0,2000,0,0,0,0,0,0,70000,12141.463463,13800,2000,11800,-1658.536537,77.471756805,0,2749.8352632,4485.8435568,10,5
930997,46544.17552,0,0,0,36205,36205,36205,0,0,0,0,0,0,0,0,0,0,0,0,10339.17552,10250,0,10250,89.175520249,16.225197813,72.950322435,0,0,8,4
930999,22909.599736,0,0,0,16050,20800,20800,0,-4750,0,0,0,0,-5000,0,5000,250,0,0,6859.5997363,6150,0,6150,709.59973633,24.103252687,137.32778288,548.16870076,0,4,2
931003,156605.91737,115468,115000,468,8400,8400,8400,0,0,0,0,0,0,0,0,0,0,0,0,32737.917369,33870.343094,4800,29070.343094,-1132.425725,92.966108166,0,748.37933206,1973.771165,10,5
931037,82257.403413,0,0,0,25000,7000,6000,1000,18000,16800,0,16800,0,0,0,0,1200,0,50000,7257.4034128,7200,0,7200,57.403412779,30.988702722,0,26.414710057,0,10,5
931041,30037.830581,0,0,0,27950,27950,27950,0,0,0,0,0,0,0,0,0,0,0,0,2087.8305806,0,0,0,2087.8305806,16.439506794,0,2071.3910738,0,6,3
931049,84058.038896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46000,38058.038896,37200,9600,27600,858.03889611,371.86443267,0,486.17446345,0,10,5
931071,40121.908024,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,5021.9080243,4800,0,4800,221.90802428,221.90802428,0,0,0,7,4
931083,36448.214618,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,0,0,7848.2146184,7800,0,7800,48.214618447,48.214618447,0,0,0,7,4
931085,32584.348361,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,84.348361392,0,0,0,84.348361392,84.348361392,0,0,0,6,3
931119,31230.708514,0,0,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,0,0,0,8480.708514,8400,0,8400,80.70851399,80.70851399,0,0,0,6,3
931148,16784.790962,0,0,0,11960,11960,11960,0,0,0,0,0,0,0,0,0,0,0,0,4824.7909622,4800,0,4800,24.790962178,24.790962178,0,0,0,3,2
931153,43502.713079,1200,1200,0,22440,19240,19240,0,3200,1200,1200,0,0,0,0,0,2000,0,12000,7862.7130789,7700,500,7200,162.71307893,1.8593221633,0,160.85375676,0,8,4
931168,18215.018365,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,5215.0183646,5400,0,5400,-184.9816354,12.395481089,0,0,197.3771165,3,2
931177,45728.753222,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,14000,9628.7532216,9400,0,9400,228.75322163,18.593221633,0,210.16,0,8,4
931184,170601.24647,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,140000,12401.246468,12000,0,12000,401.2464676,10.880371561,0,390.36609603,0,10,5
931187,101767.72107,0,0,0,78000,78000,78000,0,0,0,0,0,0,0,0,0,0,0,0,23767.721066,23500,5500,18000,267.7210665,17.370816822,0,250.35024968,0,10,5
931202,81486.744442,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,35000,11386.744442,11300,0,11300,86.744441605,86.744441605,0,0,0,10,5
931209,110002.04185,0,0,0,42250,42250,42250,0,0,0,0,0,0,0,0,0,0,0,55000,12752.041849,10900,0,10900,1852.041849,308.24243278,0,1543.7994162,0,10,5
931225,1020204.0178,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,0,903000,74304.017753,71000,0,71000,3304.0177533,1405.3599375,72.381364536,1826.2764513,0,10,5
931229,44876.441099,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4876.4410989,4800,0,4800,76.441098903,76.441098903,0,0,0,8,4
931282,153021.28588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,18021.28588,18000,0,18000,21.285880043,21.285880043,0,0,0,10,5
931285,36971.325721,12000,12000,0,14400,0,0,0,14400,14400,0,14400,0,0,0,0,0,0,0,10571.325721,10000,4000,6000,571.32572125,14.567942475,0,556.75777878,0,7,4
931309,30086.489249,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,6686.4892488,7200,0,7200,-513.5107512,12.395481089,0,12.394994546,538.30122681,6,3
931323,141779.91331,106800,100000,6800,-2330,0,0,0,-2330,0,0,0,170,-2500,0,2500,0,0,0,37309.913308,36200,7800,28400,1109.9133083,991.63848711,0,118.27482115,0,10,5
931331,114745.63849,0,0,0,35204,35204,35204,0,0,0,0,0,0,0,0,0,0,0,46000,33541.638487,32550,0,32550,991.63848711,991.63848711,0,0,0,10,5
931349,26039.621885,21800,20400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239.6218848,6600,0,6600,-2360.378115,61.977405444,0,0,2422.3555206,5,3
931357,47449.682836,43300,43000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.6828363,8400,0,8400,-4250.317164,56.092650797,0,0,4306.4098145,8,4
931377,28433.002975,6059.1176471,6059.118,0,4941.8823529,0,0,0,4941.8823529,4941.8823529,4941.8823529,0,0,0,0,0,0,0,15000,2432.0029746,4200,0,4200,-1767.997025,26.340397314,0,0,1794.3374227,6,3
931402,27532.418369,21300,21000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6232.4183693,6000,0,6000,232.41836929,232.41836929,0,0,0,5,3
931412,27065.887854,17000,17000,0,7560,7560,7560,0,0,0,0,0,0,0,0,0,0,0,2500,5.8878535172,0,0,0,5.8878535172,5.8878535172,0,0,0,5,3
931418,42036.040123,34440,34440,0,540,0,0,0,540,540,0,540,0,0,0,0,0,0,3000,4056.040123,6000,0,6000,-1943.959877,29.811287987,0,0,1973.771165,8,4
931426,129741.64654,116500,115000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13241.646537,12000,0,12000,1241.6465375,309.88702722,0,4071.85,3140.0904897,10,5
931449,231995.22546,195000,190000,5000,600,0,0,0,600,0,0,0,0,0,0,0,600,0,0,36395.225464,30000,12000,18000,6395.2254639,635.2684058,0,8092.5957076,2332.6386495,10,5
931473,18237.651274,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,37.651273807,0,0,0,37.651273807,37.651273807,0,0,0,3,2
931474,54722.785111,0,0,0,45090,51090,51090,0,-6000,0,0,0,0,-6000,0,6000,0,0,0,9632.785111,9700,0,9700,-67.21488899,61.977405444,0,0,129.19229443,9,5
931480,42592.966108,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,7492.9661082,7400,0,7400,92.966108166,92.966108166,0,0,0,8,4
931487,300144.23284,24000,24000,0,63700,63700,63700,0,0,0,0,0,0,0,0,0,0,0,170000,42444.232845,27785.308942,0,27785.308942,14658.923903,309.88702722,419.5559534,13929.480923,0,10,5
931525,60354.943514,29500,29500,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,7454.9435136,7300,0,7300,154.94351361,154.94351361,0,0,0,9,5
931532,77599.773084,16750,16000,750,45500,45500,45500,0,0,0,0,0,0,0,0,0,0,0,0,15349.773084,12000,0,12000,3349.7730839,136.35029198,0,3213.4227919,0,10,5
931540,34511.899847,0,0,0,26300,29900,29900,0,-3600,0,0,0,0,-3600,0,3600,0,0,0,8211.8998475,8010.2047316,0,8010.2047316,201.69511584,108.46045953,93.234656311,0,0,7,4
931544,129026.08009,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124350,2176.0800921,735,385,350,1441.0800921,799.09726909,67.289674955,574.69314806,0,10,5
931553,68394.652758,0,0,0,30550,30550,30550,0,0,0,0,0,0,0,0,0,0,0,0,37844.652758,31300,18000,13300,6544.652758,1579.4452104,0,4965.2075476,0,9,5
931554,34723.954811,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,0,0,6123.9548109,6000,0,6000,123.95481089,123.95481089,0,0,0,7,4
931562,128397.05967,80000,70000,10000,1600,0,0,0,1600,0,0,0,0,0,0,0,1600,0,300,46497.059669,44000,0,44000,2497.059669,30.988702722,0,4619.2758735,2153.2049072,10,5
931563,157447.03313,130202,115000,15202,2000,0,0,0,2000,2000,2000,0,0,0,0,0,0,0,0,25245.03313,22025,4025,18000,3220.0331296,1301.5255143,0,1918.5076153,0,10,5
931565,65258.873863,60638.601478,59938.6,700,61.398521887,0,0,0,61.398521887,61.398521887,61.398521887,0,0,0,0,0,0,0,0,4558.8738628,3600,0,3600,958.87386278,24.171188123,0,934.70267466,0,9,5
931595,17076.292983,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,176.29298316,0,0,0,176.29298316,18.593221633,0,157.69976153,0,3,2
931597,85234.933972,0,0,0,68510,68510,68510,0,0,0,0,0,0,0,0,0,0,0,0,16724.933972,16500,0,16500,224.93397195,61.977405444,0,256.26211249,93.30554598,10,5
931610,21400.929661,20200,19500,700,1200,0,0,0,1200,1200,1200,0,0,0,0,0,0,0,0,0.9296610817,0,0,0,0.9296610817,0.9296610817,0,0,0,4,2
931613,29305.072084,0,0,0,-4600,0,0,0,-4600,0,0,0,0,-6800,0,6800,2200,0,26000,7905.0720842,7800,0,7800,105.07208418,105.07208418,0,0,0,6,3
931615,93671.724337,0,0,0,82000,84000,84000,0,-2000,0,0,0,0,-2000,0,2000,0,0,0,11671.724337,9600,0,9600,2071.7243366,670.53823087,0,1401.1861058,0,10,5
931624,53221.692092,40870.34,40870.34,0,1129.66,0,0,0,1129.66,1129.66,1129.66,0,0,0,0,0,0,0,0,11221.692092,11200,0,11200,21.692091905,21.692091905,0,0,0,9,5
931625,34421.638394,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421.6383938,8400,0,8400,21.63839383,21.63839383,0,0,0,7,4
931629,17404.648305,16000,16000,0,-7000,0,0,0,-7000,0,0,0,0,-7000,0,7000,0,0,0,8404.6483054,8400,0,8400,4.6483054083,4.6483054083,0,0,0,3,2
931649,170827.88983,0,0,0,98800,98800,98800,0,0,0,0,0,0,0,0,0,0,0,50000,22027.889832,22000,0,22000,27.88983245,27.88983245,0,0,0,10,5
931654,54350.686625,24000,23000,1000,600,0,0,0,600,0,0,0,0,0,0,0,600,0,15200,14550.686625,14400,0,14400,150.68662505,77.471756805,27.970396893,45.24447135,0,9,5
931662,48190.8178,19200,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,18990.8178,18000,0,18000,990.81779957,464.83054083,0,525.98725874,0,8,4
931686,28003.09887,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,7203.0988703,7200,0,7200,3.0988702722,3.0988702722,0,0,0,5,3
931688,180113.86066,166760.70529,154760.7,12000,1839.2947103,600,600,0,1239.2947103,1239.2947103,1239.2947103,0,0,0,0,0,0,0,0,11513.860662,13300,2500,10800,-1786.139338,929.66108166,0,262.79970191,2978.6001217,10,5
931709,115879.73561,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000,18879.735611,19200,0,19200,-320.2643893,319.18363804,0,0,639.44802733,10,5
931715,16272.779324,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,15000,72.779324083,0,0,0,72.779324083,46.483054083,0,26.29627,0,3,2
931719,223722.56465,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,100000,101622.56465,97600,10000,87600,4022.5646451,774.71756805,0,3247.8470771,0,10,5
931726,11050.45292,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,0,0,0.4529204178,0,0,0,0.4529204178,0.4529204178,0,0,0,1,1
931741,233569.20919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,13569.209191,11400,0,11400,2169.2091905,2169.2091905,0,0,0,10,5
931763,70313.677391,0,0,0,31070,31070,31070,0,0,0,0,0,0,0,0,0,0,0,15000,24243.677391,24000,0,24000,243.67739061,10.846045953,232.83134466,0,0,9,5
931766,454019.22643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,54019.226432,53000,35000,18000,1019.2264319,313.11263262,337.58976942,368.52402988,0,10,5
931768,138455.74586,121762,121000,762,1000,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,15693.745862,12500,0,12500,3193.7458624,2554.3541647,0,639.39169775,0,10,5
931784,71777.808363,47762,47000,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24015.808363,24000,0,24000,15.808362565,15.808362565,0,0,0,10,5
931786,531736.54259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430000,101736.54259,82200,0,82200,19536.542592,1084.6045953,0,28859.095048,10407.157052,10,5
931795,352522.96611,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338522.96611,102000,24000,78000,236522.96611,92.966108166,0,236430,0,10,5
931802,251369.81746,100000,80000,20000,114660,114660,114660,0,0,0,0,0,0,0,0,0,0,0,1000,35709.817455,32000,0,32000,3709.8174552,561.7957431,0,3148.0217121,0,10,5
931834,315793.54521,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,75793.545208,72000,0,72000,3793.5452075,526.80794628,0,3266.7372613,0,10,5
931840,215284.00934,0,0,0,79200,79200,79200,0,0,0,0,0,0,0,0,0,0,0,70000,66084.009344,64000,0,64000,2084.0093445,309.88702722,0,1774.1223172,0,10,5
931870,101906.69245,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44000,42906.692453,40000,0,40000,2906.6924525,3.0988702722,932.34656311,1971.2470191,0,10,5
931871,52446.483054,0,0,0,34400,34400,34400,0,0,0,0,0,0,0,0,0,0,0,0,18046.483054,18000,0,18000,46.483054083,46.483054083,0,0,0,9,5
931881,409429.51591,278524,271000,7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130905.51591,64400,0,64400,66505.515915,823.29026464,0,65682.22565,0,10,5
931906,81646.483054,0,0,0,45400,42400,42400,0,3000,6000,0,6000,0,-3000,0,3000,0,0,0,36246.483054,36200,0,36200,46.483054083,46.483054083,0,0,0,10,5
931918,29560,0,0,0,22360,22360,22360,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,6,3
931921,321622.94985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212000,109622.94985,114000,12000,102000,-4377.050152,774.71756805,0,1576.9976153,6728.7653351,10,5
931923,325970.80544,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000,89970.805436,85000,24000,61000,4970.805436,634.06199393,0,4336.7434421,0,10,5
931928,151004.88391,116000,116000,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,10800,24104.883908,24000,0,24000,104.88390787,104.88390787,0,0,0,10,5
931945,126442.30585,0,0,0,-7000,0,0,0,-7000,0,0,0,0,-7000,0,7000,0,0,0,133442.30585,124400,54000,70400,9042.3058452,1131.0876494,0,7911.2181958,0,10,5
931958,52617.321849,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,12117.321849,12100,0,12100,17.321848563,17.321848563,0,0,0,9,5
931968,42783.806706,0,0,0,33150,33150,33150,0,0,0,0,0,0,0,0,0,0,0,0,9633.8067058,9600,0,9600,33.80670577,33.80670577,0,0,0,8,4
931969,299721.85414,0,0,0,8541,8541,8541,0,0,0,0,0,0,0,0,0,0,0,150000,141180.85414,115000,0,115000,26180.854139,108.46045953,0,26072.393679,0,10,5
931993,229619.90316,56000,56000,0,113009,113009,113009,0,0,0,0,0,0,0,0,0,0,0,15951,44659.90316,43475,3800,39675,1184.90316,644.56501662,0,540.33814337,0,10,5
932021,31095.832071,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,18095.832071,18000,0,18000,95.832071288,55.159890845,0,40.672180443,0,6,3
932027,120222.17011,33600,33600,0,50880,50700,50700,0,180,0,0,0,0,0,0,0,180,0,0,35742.170107,35400,0,35400,342.17010695,46.483054083,0,295.68705287,0,10,5
932043,54365.311641,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,0,0,11465.311641,10800,0,10800,665.31164099,7.7471756805,93.234656311,564.329809,0,9,5
932061,198600,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,33600,33600,0,33600,0,0,0,0,0,10,5
932117,293714.02346,208100,202000,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85614.023458,84600,38000,46600,1014.0234583,619.77405444,0,394.24940383,0,10,5
932128,271483.68368,38000,38000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,140000,71383.683684,61300,0,61300,10083.683684,3098.8702722,316.99783146,6667.8155799,0,10,5
932131,62707.4305,54270.34,54270.34,0,1129.66,0,0,0,1129.66,1129.66,1129.66,0,0,0,0,0,0,0,0,7307.4304997,7200,0,7200,107.4304997,32.023047452,0,75.40745225,0,9,5
932134,315349.45187,61500,60000,1500,-14000,0,0,0,-14000,0,0,0,0,-14000,0,14000,0,0,155000,112849.45187,45000,0,45000,67849.451866,18601.287295,0,49248.164571,0,10,5
